SMILES,Hit_Miss,MolLogP,TPSA,MolWt,NumRotatableBonds,HallKierAlpha,FractionCSP3,RingCount,NumHDonors,NumHAcceptors
O=C(O)c1ccc(/C=C(\c2nc3ccccc3[nH]2)c2nc3ccccc3s2)cc1,0,5.459700000000002,78.86999999999999,397.45900000000006,4.0,-3.7699999999999987,0.0,5.0,2.0,4.0
O=C(O)c1ccc(/C=C/C(=O)c2ccc3ccccc3c2)cc1,0,4.434100000000003,54.37,302.329,4.0,-3.199999999999999,0.0,3.0,1.0,2.0
O=C(O)c1ccc(/C=C/C(=O)c2cccc([N+](=O)[O-])c2)cc1,1,3.1891000000000016,97.50999999999999,297.266,5.0,-3.28,0.0,2.0,1.0,4.0
O=C(O)c1ccc(COc2ccccc2)cc1,0,2.9638000000000018,46.53,228.247,4.0,-2.289999999999999,0.07142857142857142,2.0,1.0,2.0
O=C(O)c1ccc(N/N=C/C(Br)=C/c2ccccc2)cc1,0,4.218500000000002,61.69,345.196,5.0,-2.399999999999999,0.0,2.0,2.0,3.0
O=C(O)c1ccc(N/N=C/c2cc(Br)cs2)cc1,0,3.6548000000000016,61.69,325.187,4.0,-1.6599999999999997,0.0,2.0,2.0,4.0
O=C(O)c1ccc(N/N=C/c2ccc(-c3ccccc3)cc2)cc1.O=S(=O)(O)O,0,3.8450000000000015,136.29,414.4390000000001,5.0,-3.529999999999999,0.0,3.0,4.0,5.0
O=C(O)c1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)C=C2c2ccccc2)cc1,0,6.024300000000005,113.89,478.4600000000002,6.0,-5.239999999999998,0.0,5.0,1.0,5.0
O=C(O)c1ccc(N2C(=O)c3cccc4c(C(=O)O)ccc(c34)C2=O)cc1,0,3.0368000000000013,111.98000000000002,361.3090000000001,3.0,-3.999999999999999,0.0,4.0,2.0,4.0
O=C(O)c1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,1,3.3263000000000007,83.47,327.72300000000007,3.0,-2.919999999999999,0.0,3.0,2.0,4.0
O=C(O)c1ccc(NC2=C(n3nnc4ccccc43)C(=O)c3ccccc3C2=O)cc1,1,3.4894000000000016,114.18,410.3890000000002,4.0,-4.589999999999999,0.0,5.0,2.0,7.0
O=C(O)c1ccc(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])cc1,0,3.2262000000000004,131.39000000000001,334.67500000000007,4.0,-3.1999999999999997,0.0,3.0,2.0,7.0
O=C(O)c1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(F)cc2)cc1,0,4.011500000000002,121.28,438.4400000000001,6.0,-4.049999999999999,0.0,4.0,3.0,6.0
O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3F)C(=O)c3ccccc32)cc1,1,3.8942000000000023,112.9,450.4470000000001,5.0,-4.1099999999999985,0.0,4.0,2.0,5.0
O=C(O)c1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(C(=O)O)cc5)ccc4o3)cc2)cc1,0,4.492800000000003,192.96999999999997,593.5950000000003,9.0,-5.209999999999999,0.0,5.0,4.0,8.0
O=C(O)c1ccc([N+](=O)[O-])c2c1C(=O)c1ccccc1C2=O,1,2.0684,114.57999999999998,297.22200000000004,2.0,-3.349999999999999,0.0,3.0,1.0,5.0
O=C(O)c1ccc2c(c1)C(=O)/C(=C/c1ccccc1)C2=O,0,2.8474000000000013,71.44,278.26300000000003,2.0,-3.0099999999999993,0.0,3.0,1.0,3.0
O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Nc3ccccc3)cc1)C2=O,0,3.929000000000002,86.71000000000001,358.35300000000007,4.0,-3.929999999999999,0.0,4.0,2.0,4.0
O=C(O)c1ccc2c3c(ncnc13)-c1ccccc1C2=O,1,2.5394000000000005,80.15,276.25100000000003,1.0,-3.0799999999999996,0.0,4.0,1.0,4.0
O=C(O)c1ccc2cccc(O)c2n1,0,1.6386,70.42,189.17,1.0,-2.1,0.0,2.0,2.0,3.0
O=C(O)c1cccc(-c2ccc(/C=N/NC(=O)c3cccnc3)o2)c1,0,2.803700000000001,104.78999999999999,335.319,5.0,-3.7399999999999998,0.0,3.0,2.0,5.0
O=C(O)c1cccc(-c2ccc(/C=c3/sc4nc5ccccc5n4c3=O)o2)c1,0,3.4151000000000016,84.80999999999999,388.4040000000001,3.0,-3.7099999999999995,0.0,5.0,1.0,6.0
O=C(O)c1cccc(-n2cc(COc3ccccc3)nn2)c1,0,2.5445,77.24,295.298,5.0,-3.15,0.0625,3.0,1.0,5.0
O=C(O)c1cccc(-n2cccc2/C=C2/NC(=O)N(c3ccc(Cl)cc3)C2=O)c1,0,3.9262000000000024,91.63999999999999,407.81300000000016,4.0,-3.8399999999999994,0.0,4.0,2.0,4.0
O=C(O)c1cccc(-n2cccc2/C=N/O)c1,0,1.9835999999999998,74.82,230.223,3.0,-2.56,0.0,2.0,2.0,4.0
O=C(O)c1cccc(CNc2ccccc2)c1,1,2.996900000000001,49.33,227.263,4.0,-2.2899999999999996,0.07142857142857142,2.0,2.0,2.0
O=C(O)c1cccc(COc2ccc(O)cc2)c1,0,2.6694000000000004,66.76,244.246,4.0,-2.4899999999999998,0.07142857142857142,2.0,2.0,3.0
O=C(O)c1cccc(COc2ccc([N+](=O)[O-])cc2)c1,0,2.8720000000000017,89.67,273.24399999999997,5.0,-2.89,0.07142857142857142,2.0,1.0,4.0
O=C(O)c1cccc(COc2ccccc2)c1,0,2.9638000000000018,46.53,228.247,4.0,-2.2899999999999996,0.07142857142857142,2.0,1.0,2.0
O=C(O)c1cccc(CSc2ccccc2)c1,0,3.677100000000002,37.3,244.315,4.0,-1.7399999999999998,0.07142857142857142,2.0,1.0,2.0
O=C(O)c1cccc(Cn2c(Cl)c(/C=N/NC(=O)c3cc4ccccc4cc3O)sc2=O)c1,0,3.932400000000002,120.99000000000001,481.9170000000002,6.0,-3.949999999999999,0.043478260869565216,4.0,3.0,7.0
O=C(O)c1cccc(Cn2c(Cl)c(/C=N/Nc3ccccc3)sc2=O)c1,0,3.755700000000002,83.69,387.84800000000007,6.0,-2.899999999999999,0.05555555555555555,3.0,2.0,6.0
O=C(O)c1cccc(N/N=C(\N=Nc2ccccc2)c2ccccc2)c1,1,4.942400000000003,86.41,344.374,5.0,-3.7999999999999985,0.0,3.0,2.0,4.0
O=C(O)c1cccc(N/N=C/c2ccc(OC(F)(F)F)cc2)c1,0,3.729400000000002,70.92,324.258,5.0,-3.029999999999999,0.06666666666666667,2.0,2.0,4.0
O=C(O)c1cccc(NC2=C(n3nnc4ccccc43)C(=O)c3ccccc3C2=O)c1,1,3.4894000000000016,114.18,410.3890000000002,4.0,-4.589999999999999,0.0,5.0,2.0,7.0
O=C(O)c1cccc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1,1,2.8530000000000006,178.75,348.2270000000001,6.0,-4.090000000000001,0.0,2.0,2.0,8.0
O=C(O)c1cccc(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])c1,1,3.2262000000000013,131.39000000000001,334.67500000000007,4.0,-3.2,0.0,3.0,2.0,7.0
O=C(O)c1cccc(OCc2ccccc2)c1,0,2.9638000000000018,46.53,228.24699999999999,4.0,-2.2899999999999996,0.07142857142857142,2.0,1.0,2.0
O=C(O)c1cccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5cccc(C(=O)O)c5)ccc4o3)cc2)c1,0,4.492800000000003,192.96999999999997,593.5950000000003,9.0,-5.209999999999999,0.0,5.0,4.0,8.0
O=C(O)c1cccc2c1-c1ccccc1/C2=N\Nc1ccccc1,0,4.229700000000002,61.69,314.344,3.0,-3.399999999999999,0.0,4.0,2.0,3.0
O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1,1,6.765700000000004,92.42999999999999,468.89600000000013,5.0,-4.419999999999998,0.0,5.0,2.0,4.0
O=C(O)c1ccccc1NC(=O)c1ccccc1Nc1ccccc1,0,4.380700000000002,78.43,332.35900000000004,5.0,-3.599999999999999,0.0,3.0,3.0,3.0
O=C(O)c1ccccc1Nc1cc(Cl)c2nonc2c1[N+](=O)[O-],1,3.2262000000000004,131.39000000000001,334.67500000000007,4.0,-3.2,0.0,3.0,2.0,7.0
O=C(O)c1ccccc1S(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4C(=O)O)ccc3o2)cc1,1,4.492800000000003,192.96999999999997,593.5950000000003,9.0,-5.209999999999999,0.0,5.0,4.0,8.0
O=C(O)c1ccccc1[As](=O)(O)O,1,-1.0542000000000002,94.83,246.04999999999998,2.0,-1.0315584415584418,0.0,1.0,3.0,2.0
O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CC[N+](=O)[O-])CC3)c(F)cc2c1=O,1,1.4891,125.99000000000001,432.4080000000003,6.0,-3.5,0.45,4.0,1.0,7.0
O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cc(Cl)c(O)c(Cl)c2)c1,1,6.386200000000003,83.56,426.2550000000001,4.0,-3.279999999999998,0.0,4.0,2.0,4.0
O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cc(Cl)c(O)c([N+](=O)[O-])c2)c1,1,5.641000000000004,126.70000000000002,436.80700000000013,5.0,-4.169999999999999,0.0,4.0,2.0,6.0
O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cc(Cl)cc(Cl)c2)c1,1,6.680600000000003,63.33,410.2560000000001,4.0,-3.079999999999998,0.0,4.0,1.0,3.0
O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2ccc(O)c(Cl)c2)c1,1,5.732800000000004,83.56,391.81000000000006,4.0,-3.569999999999998,0.0,4.0,2.0,4.0
O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2ccc(O)c(F)c2)c1,1,5.218500000000003,83.56,375.3550000000001,4.0,-3.929999999999998,0.0,4.0,2.0,4.0
O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2ccc(O)cc2)c1,1,5.079400000000003,83.56,357.36500000000007,4.0,-3.859999999999998,0.0,4.0,2.0,4.0
O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cccc(O)c2)c1,1,5.079400000000003,83.56,357.36500000000007,4.0,-3.859999999999998,0.0,4.0,2.0,4.0
O=C(O)c1noc(-c2ccccc2)c1-c1cccc(O)c1,0,3.4124000000000017,83.56,281.267,3.0,-3.0799999999999987,0.0,3.0,2.0,4.0
O=C(O)c1noc(-c2ccccc2)c1-c1ccccc1,0,3.706800000000002,63.33,265.26800000000003,3.0,-2.8799999999999986,0.0,3.0,1.0,3.0
O=C(OC(c1ccc(NS(=O)(=O)c2ccccc2)cc1)(C(F)(F)F)C(F)(F)F)c1ccc([N+](=O)[O-])cc1,1,5.572500000000003,115.61000000000001,548.417,7.0,-4.139999999999999,0.13636363636363635,3.0,1.0,6.0
O=C(OCC(=O)c1c[nH]c2ccccc12)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1,0,2.3676000000000004,105.77000000000001,446.4560000000003,6.0,-3.079999999999999,0.23809523809523808,4.0,1.0,6.0
O=C(OCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O)c1ccc(Cl)cc1Cl,1,4.436200000000004,76.15,499.35000000000025,5.0,-3.1299999999999986,0.24,5.0,0.0,6.0
O=C(OCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O)c1cccc(Cl)c1,0,3.7828000000000026,76.15,464.9050000000002,5.0,-3.4199999999999986,0.24,5.0,0.0,6.0
O=C(OCn1ncc(Br)c(Br)c1=O)c1ccc(F)cc1,1,2.7219000000000007,61.190000000000005,406.0050000000001,3.0,-1.54,0.08333333333333333,2.0,0.0,5.0
O=C(OCn1ncc(Br)c(Br)c1=O)c1ccccc1Cl,1,3.236200000000001,61.190000000000005,422.46000000000015,3.0,-1.1799999999999997,0.08333333333333333,2.0,0.0,5.0
O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccc(C(F)(F)F)cc1,1,3.3834000000000017,61.190000000000005,367.11,3.0,-2.0599999999999996,0.15384615384615385,2.0,0.0,5.0
O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccc(F)cc1,1,2.503700000000001,61.190000000000005,317.103,3.0,-1.9199999999999995,0.08333333333333333,2.0,0.0,5.0
O=C(OCn1ncc(Cl)c(Cl)c1=O)c1cccc(C(F)(F)F)c1,1,3.3834000000000017,61.190000000000005,367.11,3.0,-2.0599999999999996,0.15384615384615385,2.0,0.0,5.0
O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccccc1Cl,1,3.0180000000000016,61.190000000000005,333.558,3.0,-1.5599999999999992,0.08333333333333333,2.0,0.0,5.0
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0,2.233199999999999,197.36999999999998,458.37500000000017,3.0,-4.67,0.13636363636363635,4.0,8.0,11.0
O=C(Oc1ccc(-c2nnco2)cc1)c1ccco1,0,2.548800000000001,78.36,256.217,3.0,-2.8899999999999997,0.0,3.0,0.0,6.0
O=C(Oc1ccc(-n2cnnn2)cc1)c1ccco1,0,1.4744999999999997,83.04,256.221,3.0,-2.9599999999999995,0.0,3.0,0.0,7.0
O=C(Oc1ccc(Br)cc1)C1CC(=O)N(c2ccc(F)cc2)C1,1,3.546700000000002,46.61000000000001,378.19700000000006,3.0,-2.21,0.17647058823529413,3.0,0.0,3.0
O=C(Oc1ccc(Br)cc1C(=S)N1CCCCC1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1,4.646100000000004,115.82,494.3230000000004,5.0,-2.9200000000000004,0.2631578947368421,3.0,0.0,7.0
O=C(Oc1ccc(Br)cc1C(=S)N1CCOCC1)c1cccc([N+](=O)[O-])c1,0,3.584200000000002,81.91,451.2980000000003,4.0,-2.36,0.2222222222222222,3.0,0.0,6.0
O=C(Oc1ccc(C(=S)N2CCOCC2)cc1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0,2.7299000000000007,125.05000000000001,417.3990000000001,5.0,-3.4400000000000004,0.2222222222222222,3.0,0.0,8.0
O=C(Oc1ccc(N(C(=O)c2ccncc2)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1ccncc1,0,4.384900000000004,106.52999999999999,493.9280000000002,6.0,-4.079999999999999,0.0,4.0,0.0,7.0
O=C(Oc1ccc(N2C(=O)C3C4CCC(C4)C3C2=O)cc1)c1ccco1,0,3.0343000000000018,76.82,351.35800000000006,3.0,-2.8899999999999997,0.35,5.0,0.0,5.0
O=C(Oc1ccc(N2C(=O)CCC2=O)cc1)c1ccco1,1,2.1521999999999997,76.82,285.255,3.0,-2.8899999999999997,0.13333333333333333,3.0,0.0,5.0
O=C(Oc1ccc2ccccc2c1)c1ccco1,0,3.652000000000002,39.44,238.242,2.0,-2.5499999999999994,0.0,3.0,0.0,3.0
O=C(Oc1cccc(-n2cnnn2)c1)c1ccco1,0,1.4744999999999997,83.04,256.221,3.0,-2.96,0.0,3.0,0.0,7.0
O=C(Oc1cccc(OC(=O)c2ccco2)c1)c1ccco1,1,3.3110000000000017,78.88000000000001,298.25,4.0,-3.28,0.0,3.0,0.0,6.0
O=C(Oc1ccccc1C(=O)Nc1ccccc1)c1ccccc1Br,1,4.920600000000002,55.400000000000006,396.24,4.0,-2.9199999999999986,0.0,3.0,1.0,3.0
O=C(Oc1ccccc1N1C(=O)CCC1=O)c1ccco1,1,2.1521999999999997,76.82,285.25499999999994,3.0,-2.89,0.13333333333333333,3.0,0.0,5.0
O=C(Sc1nnc(-c2ccccc2)o1)N1c2ccccc2Sc2ccccc21,1,6.2516000000000025,59.230000000000004,403.4880000000001,2.0,-3.0299999999999985,0.0,5.0,0.0,6.0
O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccc(F)cc1Cl,1,4.591100000000002,49.93,369.006,3.0,-1.0699999999999998,0.07692307692307693,2.0,1.0,2.0
O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccc(F)cc1F,1,4.076800000000001,49.93,352.551,3.0,-1.43,0.07692307692307693,2.0,1.0,2.0
O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccccc1Br,1,4.5611000000000015,49.93,395.467,3.0,-0.81,0.07692307692307693,2.0,1.0,2.0
O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccccc1Cl,1,4.452000000000002,49.93,351.01599999999996,3.0,-1.0,0.07692307692307693,2.0,1.0,2.0
O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccccc1F,1,3.9377000000000013,49.93,334.561,3.0,-1.36,0.07692307692307693,2.0,1.0,2.0
O=C(c1cc(F)c(F)cc1Cl)N1CCN(c2ccc([N+](=O)[O-])c3ncccc23)CC1,1,4.0370000000000035,79.58,432.8140000000002,3.0,-3.3299999999999996,0.2,4.0,0.0,5.0
O=C(c1cc(F)ccc1F)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,4.5122000000000035,23.550000000000004,392.4490000000001,4.0,-3.049999999999999,0.20833333333333334,4.0,0.0,2.0
O=C(c1cc(F)ccc1F)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1,4.492600000000005,23.550000000000004,390.43300000000016,2.0,-3.049999999999999,0.20833333333333334,5.0,0.0,2.0
O=C(c1cc2c(=O)n3ccccc3nc2s1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,2.5959000000000003,76.38000000000001,448.50400000000036,3.0,-3.4299999999999993,0.2608695652173913,6.0,0.0,8.0
O=C(c1ccc(-c2ccccc2)cc1)n1c2c(c3cc(S(=O)(=O)O)ccc31)CSCC2,1,5.0328000000000035,76.37,449.5530000000002,3.0,-2.869999999999999,0.125,5.0,1.0,5.0
O=C(c1ccc(Br)s1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,3.197300000000001,42.010000000000005,409.3050000000003,3.0,-1.5699999999999998,0.35294117647058826,4.0,0.0,5.0
O=C(c1ccc(Cl)c(Cl)c1)N1CCN(c2cccc(Cl)c2)CC1,1,4.609200000000004,23.550000000000004,369.6790000000001,2.0,-1.4199999999999995,0.23529411764705882,3.0,0.0,2.0
O=C(c1ccc(Cl)c(Cl)c1)N1CCN(c2ccccc2)CC1,0,3.9558000000000035,23.550000000000004,335.2340000000001,2.0,-1.7099999999999995,0.23529411764705882,3.0,0.0,2.0
O=C(c1ccc(Cl)cc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,4.887400000000005,23.550000000000004,390.91400000000016,4.0,-2.6199999999999988,0.20833333333333334,4.0,0.0,2.0
O=C(c1ccc(Cl)cc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1,4.867800000000004,23.550000000000004,388.8980000000002,2.0,-2.6199999999999988,0.20833333333333334,5.0,0.0,2.0
O=C(c1ccc(Cl)cc1)c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1,0,4.452000000000001,49.93,351.01599999999996,3.0,-0.9999999999999999,0.07692307692307693,2.0,1.0,2.0
O=C(c1ccc(Cl)cc1)n1cnc2ccccc21,1,3.3782000000000014,34.89,256.69200000000006,1.0,-2.1299999999999994,0.0,3.0,0.0,3.0
O=C(c1ccc(Cn2cncn2)cc1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,1,3.773700000000004,128.78,485.2640000000002,8.0,-2.26,0.21052631578947367,3.0,3.0,6.0
O=C(c1ccc(F)cc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,4.3731000000000035,23.550000000000004,374.4590000000001,4.0,-2.979999999999999,0.20833333333333334,4.0,0.0,2.0
O=C(c1ccc(F)cc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1,4.353500000000004,23.550000000000004,372.44300000000015,2.0,-2.979999999999999,0.20833333333333334,5.0,0.0,2.0
O=C(c1ccc(F)cc1)N1CCN(c2cccc(Cl)c2)CC1,0,3.4415000000000022,23.550000000000004,318.77900000000005,2.0,-2.0699999999999994,0.23529411764705882,3.0,0.0,2.0
O=C(c1ccc(F)cc1F)N1CCC2(CC1)OCCc1ccsc12,1,3.7305000000000037,29.540000000000003,349.402,1.0,-1.79,0.3888888888888889,4.0,0.0,3.0
O=C(c1ccc(N2CCN(CCO)CC2)nc1)N1CCOCC1,0,-0.3316999999999992,69.14,320.39300000000014,4.0,-1.7,0.625,3.0,1.0,6.0
O=C(c1ccc(S(=O)(=O)Nc2ccccc2F)cc1)N1CCN(c2ccccc2O)CC1,1,3.294500000000002,89.95,455.51100000000025,5.0,-3.5899999999999994,0.17391304347826086,4.0,2.0,5.0
O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0,4.122600000000003,66.69,399.45000000000016,3.0,-3.509999999999999,0.20833333333333334,5.0,0.0,4.0
O=C(c1ccc2[nH]ccc2c1)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,4.9935000000000045,39.34,431.48600000000016,4.0,-3.5099999999999985,0.19230769230769232,5.0,1.0,2.0
O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3cc(Br)ccc3-c3ccc(Br)cc32)CC1,1,6.220700000000004,39.34,551.2819999999999,2.0,-2.409999999999999,0.19230769230769232,6.0,1.0,2.0
O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3cc([N+](=O)[O-])ccc32)CC1,1,4.603900000000004,82.48,438.48700000000025,3.0,-3.9699999999999993,0.19230769230769232,6.0,1.0,4.0
O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccc([N+](=O)[O-])cc32)CC1,1,4.603900000000004,82.48,438.48700000000025,3.0,-3.9699999999999993,0.19230769230769232,6.0,1.0,4.0
O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1,4.695700000000004,39.34,393.4900000000002,2.0,-3.3699999999999988,0.19230769230769232,6.0,1.0,2.0
O=C(c1ccc2c(c1)OCO2)N1CC[C@@H]2[C@H](CO)Nc3ccc(-c4ccc(F)cc4)cc3[C@@H]21,1,4.211200000000003,71.03,446.47800000000007,3.0,-3.5799999999999987,0.2692307692307692,6.0,2.0,5.0
O=C(c1ccc2ccccc2c1)N(O)CCCP(=O)(O)O,1,2.2390000000000008,98.07000000000001,309.258,5.0,-1.72,0.21428571428571427,2.0,3.0,3.0
O=C(c1ccc2nc(Cc3cccc(Cl)c3)oc2c1)N1CCC(O)CC1,0,3.6689000000000025,66.57000000000001,370.83600000000024,3.0,-2.3699999999999997,0.3,4.0,1.0,4.0
O=C(c1cccc(C(F)(F)F)c1)C1CCCN(Cc2ncc[nH]2)C1,0,3.5234000000000014,48.99,337.345,4.0,-2.1500000000000004,0.4117647058823529,3.0,1.0,3.0
O=C(c1cccc(Cl)c1)N1CCC(Cc2ccccc2)CC1,1,4.434900000000003,20.310000000000002,313.8280000000001,3.0,-1.7999999999999998,0.3157894736842105,3.0,0.0,1.0
O=C(c1cccc(Cl)c1)N1CCN(c2cccc(Cl)c2)CC1,1,3.9558000000000035,23.550000000000004,335.23400000000015,2.0,-1.7099999999999995,0.23529411764705882,3.0,0.0,2.0
O=C(c1cccc(Cn2cncn2)c1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,1,3.773700000000004,128.78,485.2640000000002,8.0,-2.26,0.21052631578947367,3.0,3.0,6.0
O=C(c1cccc(F)c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1,4.353500000000004,23.550000000000004,372.44300000000015,2.0,-2.979999999999999,0.20833333333333334,5.0,0.0,2.0
O=C(c1cccc(F)c1)N1CC[C@@H]2[C@@H](CO)Nc3ccc(-c4cccc(F)c4)cc3[C@@H]21,1,4.6216000000000035,52.57000000000001,420.45900000000006,3.0,-3.2499999999999987,0.24,5.0,2.0,3.0
O=C(c1cccc(F)c1)N1CC[C@@H]2[C@H](CO)Nc3ccc(-c4cccc(F)c4)cc3[C@@H]21,1,4.6216000000000035,52.57000000000001,420.45900000000006,3.0,-3.2499999999999987,0.24,5.0,2.0,3.0
O=C(c1cccc(F)c1)N1CC[C@@H]2[C@H]1c1cc(-c3cccc(F)c3)ccc1N[C@@H]2CO,1,4.621600000000004,52.57000000000001,420.45900000000006,3.0,-3.249999999999999,0.24,5.0,2.0,3.0
O=C(c1ccccc1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,1,4.133900000000004,98.07000000000001,404.1860000000001,6.0,-1.3999999999999995,0.1875,2.0,3.0,3.0
O=C(c1ccccc1)N(O)CCCP(=O)(O)O,1,1.0857999999999999,98.07000000000001,259.1979999999999,5.0,-1.2000000000000002,0.3,1.0,3.0,3.0
O=C(c1ccccc1)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,4.512200000000004,23.550000000000004,392.4490000000001,4.0,-3.049999999999999,0.20833333333333334,4.0,0.0,2.0
O=C(c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,4.2340000000000035,23.550000000000004,356.4690000000001,4.0,-2.909999999999999,0.20833333333333334,4.0,0.0,2.0
O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1,4.214400000000003,23.550000000000004,354.45300000000015,2.0,-2.909999999999999,0.20833333333333334,5.0,0.0,2.0
O=C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,0,2.6446000000000014,23.550000000000004,280.37100000000004,3.0,-2.1299999999999994,0.2777777777777778,3.0,0.0,2.0
O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,2.649000000000001,23.550000000000004,266.344,2.0,-2.2899999999999996,0.23529411764705882,3.0,0.0,2.0
O=C(c1ccccc1)c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1,0,3.7986000000000013,49.93,316.571,3.0,-1.29,0.07692307692307693,2.0,1.0,2.0
O=C(c1ccccc1)c1ccc(OCC(O)CN2CCOCC2)cc1,0,1.9894999999999996,59.0,341.40700000000015,7.0,-2.21,0.35,3.0,1.0,5.0
O=C(c1ccccc1)n1nc(-c2ccccc2)c2c1CCN(S(=O)(=O)c1ccc(F)cc1)C2,0,4.124700000000003,72.27000000000001,461.5180000000002,4.0,-3.6199999999999988,0.12,5.0,0.0,5.0
O=C(c1ccccc1-c1ccccc1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,0,5.800900000000004,98.07000000000001,480.28400000000016,7.0,-2.1799999999999993,0.13636363636363635,3.0,3.0,3.0
O=C(c1ccccc1C(F)(F)F)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,0,5.152700000000003,98.07000000000001,472.18300000000005,6.0,-1.6099999999999999,0.23529411764705882,2.0,3.0,3.0
O=C(c1ccccc1Cc1cccs1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,1,5.7862000000000045,98.07000000000001,500.3400000000002,8.0,-1.6999999999999993,0.19047619047619047,3.0,3.0,4.0
O=C(c1ccccc1Cn1cncn1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,0,3.773700000000004,128.78,485.26400000000007,8.0,-2.2599999999999993,0.21052631578947367,3.0,3.0,6.0
O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1,0,3.920600000000003,20.310000000000002,297.37300000000005,3.0,-2.1599999999999997,0.3157894736842105,3.0,0.0,1.0
